0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.2894977373648686,-0.528091809687814,0.9329235886209444,-0.1612985085178789,1.34386686330978,-2.2210753323337427,-1.6896058159466203,1.86756829338996,0.2599692014925419,3.399778821006677,-3.554724065600912,0.2040333089974622,-0.4217244757432787,-0.1612985085178789,-0.4217244757432787,-0.4657974543347268,0.7631723660321026,-6.211198526396174,-0.1134733947721586,-0.4217244757432787
0.6651844839613135,-3.705060249451473,1.9775219330782885,-1.721782839394726,1.1177671751129168,-1.1659157187400355,-0.5372727712822419,0.2941407176241168,-0.2013339561014682,-3.687141383266037,2.2130471633674453,-2.054422705463652,-1.548260533446196,-1.721782839394726,-1.548260533446196,-0.3236353032546353,-0.1003724052988238,-2.4064752439283743,0.976130933674537,-1.548260533446196
2.4859892731968465,-3.026046478306364,1.7091161304941287,1.5931551637606982,-1.4641334438476898,-2.2496997010689608,0.2892910926074217,1.7320744215849109,3.205592027992959,-0.6511858696039425,1.4674682452252226,-1.8653632078013411,-1.6194209073335055,1.5931551637606982,-1.6194209073335055,-1.602533614608311,-1.781434582324847,-5.865554765953843,1.802702581675855,-1.6194209073335055
2.217892726948859,1.0704137992101022,1.6792662380409806,-3.4473820660034966,3.54020709872158,0.2275157509487728,-0.7891290031753635,-0.5975592126630529,4.667460772169727,1.837236413951284,1.1027374046545462,-4.891231663535812,-2.434149429281446,-3.4473820660034966,-2.434149429281446,-3.4147463526606106,0.31326467614575,-3.747540330817043,-1.9101497150337796,-2.434149429281446
-3.102022370435678,-1.322340912600382,-0.5100965286042756,-2.6149118646721465,2.9439705668600435,-0.6905927629112618,0.376777512994641,-0.0912156602522524,-0.5354962476357416,5.216014385487066,-3.5523538154083893,-2.9145321920565133,-0.7647139644595529,-2.6149118646721465,-0.7647139644595529,3.209198407958868,-1.3046735157624636,-3.743422377208754,-0.0066779901763656,-0.7647139644595529
4.964191444647911,-2.332880186269599,2.169405193548466,-1.0110593021080911,5.008530563005929,-1.5853740024623408,0.8857634202282845,0.8577227431248701,-2.008974672431997,2.82528659475008,-0.5059483886371685,5.637090605189262,-1.4181281358831943,-1.0110593021080911,-1.4181281358831943,2.818741665053536,-6.326869460533271,-12.018144963303564,-0.4121660308367232,-1.4181281358831943
1.7192470833208957,1.726004114755677,-2.002551170996178,-1.5823578137439178,-0.6644885285216843,0.3685325332958007,-1.7183263970518867,0.1668849639008516,1.7475951386578936,-2.4376206974937844,2.587513538294921,-5.140768730391993,3.670391573849645,-1.5823578137439178,3.670391573849645,1.6849097699666022,2.370539082687954,2.496399042629344,0.3527491822437598,3.670391573849645
-0.0776493434937822,3.3875630687678577,1.3150451687413371,4.438943091722651,4.066481583943133,-1.4285131680525174,1.5142251910221676,-1.901162033586056,-1.3897097225703612,1.450039639728204,-1.153029706760789,11.35469047476096,-1.0873409674762469,4.438943091722651,-1.0873409674762469,-1.7015887910239975,-0.2218320436354224,-3.2268557362070265,3.122137995385092,-1.0873409674762469
1.0432155359595114,2.843592982003517,2.211600866864785,3.369361303272175,4.072258345783768,-0.4219226738538237,4.644177841415904,3.0632387594879456,6.470312992731291,1.6452139282734892,1.2793461630490586,1.1817445128908186,-0.6162752170869983,3.369361303272175,-0.6162752170869983,-3.0199403476483297,1.4463337138934915,-11.976652316519312,-1.8005544563959912,-0.6162752170869983
-4.517293364089787,1.0440525266907787,0.612163775463332,-2.031030516160416,-1.1513213475062032,-1.1625074038965753,-4.494143442495076,-6.701742874517459,-0.852147992162563,0.766681969955505,2.9848203609180004,1.0027360776099927,0.0993929113940151,-2.031030516160416,0.0993929113940151,0.4755255632149862,-2.965613243521949,14.609092162430668,3.2372933167569444,0.0993929113940151
-0.2323168728380095,2.2539766031688098,-0.0795153883363279,1.663674116936564,0.712085097232396,-5.44845898330483,-0.903233320308268,-4.772336256138356,1.6522709353189244,-5.963250205050374,-0.0469758862670088,11.039564761848272,-1.726693415755003,1.663674116936564,-1.726693415755003,-3.1057917201112835,-0.2006835114103488,-4.1532587911667385,-3.0319148703334067,-1.726693415755003
