0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2.29420463818858,0.2838536921458992,1.5622535454700777,-0.0608656199886215,0.0845066879134062,1.0437016450428862,-1.791986041285199,-3.2927389616026272,-1.3206166243691957,-2.40571001819538,4.498678704980621,-2.200480943756425,-0.1094250027590886,-0.0608656199886215,-0.1094250027590886,0.3071622264975795,2.872966056415476,3.963067603913081,0.3474315452491574,-0.1094250027590886
-1.0050757715125451,0.0513155427175092,1.002668959885532,0.1101260002817353,-1.023436830313595,-0.5172483795832143,1.4636441989899551,1.4846780641617543,6.258958059247783,0.7480516283771965,0.6998294907495439,-5.142164122902901,0.797280258541263,0.1101260002817353,0.797280258541263,-0.9529647767134448,0.8129672810918946,-2.0335590735049247,1.1155132448453442,0.797280258541263
-1.7980693856003604,-3.651081923302173,-1.9137681530232904,2.2181705579915523,0.4813482627634717,-3.136527650867153,-1.0783657582198054,1.321350956811178,0.2409079850171389,2.517119448680581,-3.941436588658363,2.715820191653984,2.5570546005718886,2.2181705579915523,2.5570546005718886,-2.751434999391748,-0.9868507758677028,-2.302306565415556,1.1163865412795244,2.5570546005718886
-3.012210573633566,-2.148432270105649,-3.005671748732071,0.0795026280266895,0.9586591524851766,-1.3724349785745635,-0.9905556114904172,-1.1719483308196033,-5.715691984265193,-0.3936895191493099,-1.835613337782588,8.716149057781386,2.8029857826955697,0.0795026280266895,2.8029857826955697,-2.990885956953289,-3.086702585799043,11.14271298031849,3.1914883080444696,2.8029857826955697
-1.9174035295233351,-1.8327319756055156,1.9636835391585108,-2.0598296141083745,1.607617806775586,-4.339354883795691,-0.6841307115354425,-3.5551116676581644,1.6719998545196038,-2.2640349746172945,1.1779387454421646,3.682905999171922,-0.1313512729922967,-2.0598296141083745,-0.1313512729922967,-0.8549628101246245,-1.3641911100843824,-1.6221793905826205,-2.089501633543565,-0.1313512729922967
-0.986348946917212,-4.193976040917171,-1.2663667389005,-6.081877809152564,-1.6176374562269635,-0.4613470275823765,0.3809822886986711,2.2607818913703426,-0.1831967411309147,4.208417398180608,1.339907818804747,-13.986163091792346,-1.7822640767858189,-6.081877809152564,-1.7822640767858189,3.610012173265443,-1.6456871085971807,-1.7694041868555526,-5.517879903998344,-1.7822640767858189
0.313496544513689,-2.1001600868442583,3.230718319484503,-2.881376991618575,3.005242699097275,-1.7900046611287552,0.4633408177119117,-1.9619957024440813,3.4442327877453125,-0.5371242807913309,2.124671193072184,0.2564414469459694,0.8375816154850934,-2.881376991618575,0.8375816154850934,-1.6618260003850596,-1.1333817789231753,-1.3792178727089432,-0.4722942771865347,0.8375816154850934
2.9866104351246845,1.699192966799608,-0.4281587978572261,5.677265928015035,-1.3197873981758663,-0.2278490239337419,0.7981042093620606,-1.0797657559026683,-1.735257792543806,0.2621097437284929,3.5351790019195275,6.441871368194428,-0.8840957100099931,5.677265928015035,-0.8840957100099931,-1.201491964759817,-2.4397861915690155,-0.982616345023988,-2.6197534008964025,-0.8840957100099931
2.041778500489181,-0.242395958091214,4.171547229238223,2.336436260726438,-4.439257787180289,0.8794874251250382,5.154257390004887,-2.346220249380928,0.5715322981845902,-2.6818228134457285,2.813553823015555,6.982439047304108,2.603695810348424,2.336436260726438,2.603695810348424,-4.705341588988988,2.6934829583470767,10.507982165573848,1.1457562312434513,2.603695810348424
4.090647640226294,3.3499874424211136,-3.10699743860436,-4.587808196615764,1.0865808355607722,0.7511095888966731,1.7285475672390556,1.010276277145786,2.29042032165461,-3.71928524753336,-0.4361814858332087,-7.187620513306989,-4.81366039937674,-4.587808196615764,-4.81366039937674,3.5700036902600045,0.6923024951547467,-8.855936029909754,-1.919447442150995,-4.81366039937674
-4.423069009342706,-2.315558418825615,-0.1663961171633974,1.5918564285198782,-3.0779957433896894,0.8214916843324744,-5.044964777800288,4.4052116734561375,-2.2437467778462863,0.8961864476600323,-2.5215191355951485,-5.389163283287161,3.1247334259332917,1.5918564285198782,3.1247334259332917,2.9918759027389576,3.825373303246792,-3.3295479592324213,-4.798558830978834,3.1247334259332917
