0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Class
0.6049221134341003,4.585554691358157,3.048772355619205,1.067110661592399,1.7341185445252556,-2.6844111926106056,0.7621344227569163,-2.1377494515096327,1.9297241475555933,3.771749435538806,4.492314141400418,1.1490439698123944,-0.8363104002296602,1.067110661592399,-0.8363104002296602,0.26443366818267466,1.6518206409816654,-4.283388440192326,-3.790421922134034,-0.8363104002296602,0
0.22776810207474996,3.530105588275391,2.3197705389936853,3.8039464162901635,2.1783505725142716,-3.675690748540899,-5.340123580230354,-0.4917072999623492,0.6034894452388976,-0.461696382240836,3.7072969125702984,6.310318452617175,5.895358346402391,3.8039464162901635,5.895358346402391,3.861121623508671,0.5818907274477232,-5.911338165838473,0.6391045154355524,5.895358346402391,2
-2.305780834006068,5.441837470102377,0.7711021641264697,0.1025477441499516,-1.8426188385354307,-0.24582426937772317,3.4480525606313095,1.1629610116362215,-0.09633957539933147,-2.407260070488122,2.4288668698895695,11.825245180490384,6.340779438965899,0.1025477441499516,6.340779438965899,-1.6221340127760637,-1.415377915632391,10.938618289139546,-0.889705238071494,6.340779438965899,1
-0.586969683964919,-4.499356855603381,-1.0426341891214164,0.35367082637663905,-1.073873161468185,-4.004608622744568,1.4441437908548713,-4.160396085975868,-3.1928427309007654,-1.3066249613592018,2.7646966283544367,0.37200319420936356,-2.2433890980716438,0.35367082637663905,-2.2433890980716438,-2.500296553593804,0.1603359019634376,5.751472846428973,1.3943659565021553,-2.2433890980716438,4
3.781910172431449,-1.6122008370644052,1.0546920942354174,-3.6931809747040916,0.6785225315821881,-1.7632771432910954,-0.5901669326677683,-3.2262591948899026,1.038908999358397,0.3187970385904765,-3.3954986972901873,1.4698462880342764,2.384039826305779,-3.6931809747040916,2.384039826305779,-1.900524210994226,1.731110941520043,3.9902680596612097,6.214619756507108,2.384039826305779,4
-1.2060490510806487,1.2126079626314121,-0.47952930913279657,2.318711171634069,4.180430216034493,1.0034931690595852,-2.9458784418786372,-1.5616247643511694,-1.8005855687167829,-0.6991066198760643,0.16424755271802483,3.9213946515869,0.7015872514129062,2.318711171634069,0.7015872514129062,-2.3461655058905047,1.797281444980682,0.0763785765520869,-1.10345177680354,0.7015872514129062,2
-1.4790641545665024,-2.7352660482179307,0.7627571467206049,0.44400209047220285,4.9662016508529145,-2.174733383219558,2.572880861567929,-1.8771995058475621,1.1122766953843195,2.1423809909780833,3.4489626063600984,-1.3566162464487967,0.3835879949442871,0.44400209047220285,0.3835879949442871,-3.2679304098899897,1.4682666657649248,-1.5908309873709134,-1.943014572458545,0.3835879949442871,0
-0.42491162548942907,4.439309442397879,1.5340692771450173,2.78195895992583,3.256265816299063,-4.105890938937003,-2.6667462998260785,-2.728720583410589,-1.1016314238698848,-1.5801299879789439,5.0316182195192365,9.712062030120647,0.9361500099804864,2.78195895992583,0.9361500099804864,-0.4610134514943701,-1.7831440208116818,2.2320111655005066,5.2206408424125215,0.9361500099804864,2
0.7517656264255159,0.5054207216634509,-3.409551149242975,-4.965522028702212,1.5877752535149448,3.536695146488785,-2.8483282367169376,-4.445137998095409,-4.5493813748725795,-2.2652784673337925,-5.0827233936997755,5.575418283098565,-2.0770453434265965,-4.965522028702212,-2.0770453434265965,1.5311449707000322,-5.531880075438547,6.557593561906388,-0.9448236961071799,-2.0770453434265965,0
2.2543456485167535,-1.036439074086215,-0.47901770105030383,0.46748776154868854,0.49828607664833235,2.671082753783071,1.5587647837834506,-2.8446362571555843,1.3874922786838546,1.0778551971067216,4.073050977085919,-3.4802397755172203,2.2669843573985817,0.46748776154868854,2.2669843573985817,0.47100944904444897,-1.1829218054007,6.24118680933882,1.7645635424964454,2.2669843573985817,1
